1-Wire/iButton Part Number: DS1921G-F5
1-Wire/iButton Registration Number: 74000000374BC221
Is Mission Active?  true
Mission Start:  Thu Dec 21 00:01:00 EST 2017
Sample Rate:  Every 120 minute(s)
Number of Mission Samples:  2170
Total Samples:  51241
Roll Over Enabled?  true
Roll Over Occurred?  Roll over has occurred
Active Alarms:  None fired
Next Clock Alarm At:  Disabled
High Temperature Alarm:  85 �C
Low Temperature Alarm:  -40 �C

Date/Time,Unit,Value
2/23/18 8:01:00 PM,C,6
2/23/18 10:01:00 PM,C,7
2/24/18 12:01:00 AM,C,7
2/24/18 2:01:00 AM,C,6
2/24/18 4:01:00 AM,C,4.5
2/24/18 6:01:00 AM,C,4.5
2/24/18 8:01:00 AM,C,3.5
2/24/18 10:01:00 AM,C,4
2/24/18 12:01:00 PM,C,5
2/24/18 2:01:00 PM,C,6
2/24/18 4:01:00 PM,C,6
2/24/18 6:01:00 PM,C,3
2/24/18 8:01:00 PM,C,2.5
2/24/18 10:01:00 PM,C,2.5
2/25/18 12:01:00 AM,C,3
2/25/18 2:01:00 AM,C,2
2/25/18 4:01:00 AM,C,2
2/25/18 6:01:00 AM,C,2.5
2/25/18 8:01:00 AM,C,3.5
2/25/18 10:01:00 AM,C,7.5
2/25/18 12:01:00 PM,C,12
2/25/18 2:01:00 PM,C,16
2/25/18 4:01:00 PM,C,12
2/25/18 6:01:00 PM,C,8.5
2/25/18 8:01:00 PM,C,6.5
2/25/18 10:01:00 PM,C,5
2/26/18 12:01:00 AM,C,4.5
2/26/18 2:01:00 AM,C,3
2/26/18 4:01:00 AM,C,2
2/26/18 6:01:00 AM,C,1.5
2/26/18 8:01:00 AM,C,2.5
2/26/18 10:01:00 AM,C,6.5
2/26/18 12:01:00 PM,C,7.5
2/26/18 2:01:00 PM,C,11.5
2/26/18 4:01:00 PM,C,8.5
2/26/18 6:01:00 PM,C,6.5
2/26/18 8:01:00 PM,C,5.5
2/26/18 10:01:00 PM,C,4
2/27/18 12:01:00 AM,C,1
2/27/18 2:01:00 AM,C,1.5
2/27/18 4:01:00 AM,C,2
2/27/18 6:01:00 AM,C,0
2/27/18 8:01:00 AM,C,3
2/27/18 10:01:00 AM,C,10
2/27/18 12:01:00 PM,C,12.5
2/27/18 2:01:00 PM,C,18.5
2/27/18 4:01:00 PM,C,14
2/27/18 6:01:00 PM,C,11.5
2/27/18 8:01:00 PM,C,10.5
2/27/18 10:01:00 PM,C,9.5
2/28/18 12:01:00 AM,C,9
2/28/18 2:01:00 AM,C,8
2/28/18 4:01:00 AM,C,5.5
2/28/18 6:01:00 AM,C,4
2/28/18 8:01:00 AM,C,6
2/28/18 10:01:00 AM,C,10
2/28/18 12:01:00 PM,C,11.5
2/28/18 2:01:00 PM,C,18
2/28/18 4:01:00 PM,C,15.5
2/28/18 6:01:00 PM,C,14
2/28/18 8:01:00 PM,C,7
2/28/18 10:01:00 PM,C,4
3/1/18 12:01:00 AM,C,3.5
3/1/18 2:01:00 AM,C,3
3/1/18 4:01:00 AM,C,2.5
3/1/18 6:01:00 AM,C,1.5
3/1/18 8:01:00 AM,C,2.5
3/1/18 10:01:00 AM,C,5.5
3/1/18 12:01:00 PM,C,4.5
3/1/18 2:01:00 PM,C,4
3/1/18 4:01:00 PM,C,3.5
3/1/18 6:01:00 PM,C,3.5
3/1/18 8:01:00 PM,C,4.5
3/1/18 10:01:00 PM,C,3
3/2/18 12:01:00 AM,C,0.5
3/2/18 2:01:00 AM,C,0
3/2/18 4:01:00 AM,C,0
3/2/18 6:01:00 AM,C,0.5
3/2/18 8:01:00 AM,C,1.5
3/2/18 10:01:00 AM,C,4
3/2/18 12:01:00 PM,C,4.5
3/2/18 2:01:00 PM,C,4.5
3/2/18 4:01:00 PM,C,4
3/2/18 6:01:00 PM,C,2
3/2/18 8:01:00 PM,C,1
3/2/18 10:01:00 PM,C,0.5
3/3/18 12:01:00 AM,C,0
3/3/18 2:01:00 AM,C,-0.5
3/3/18 4:01:00 AM,C,-1
3/3/18 6:01:00 AM,C,-2
3/3/18 8:01:00 AM,C,-1
3/3/18 10:01:00 AM,C,4
3/3/18 12:01:00 PM,C,3.5
3/3/18 2:01:00 PM,C,10
3/3/18 4:01:00 PM,C,5.5
3/3/18 6:01:00 PM,C,2.5
3/3/18 8:01:00 PM,C,0.5
3/3/18 10:01:00 PM,C,0.5
3/4/18 12:01:00 AM,C,0.5
3/4/18 2:01:00 AM,C,-1
3/4/18 4:01:00 AM,C,-1.5
3/4/18 6:01:00 AM,C,-2.5
3/4/18 8:01:00 AM,C,-2
3/4/18 10:01:00 AM,C,2.5
3/4/18 12:01:00 PM,C,2
3/4/18 2:01:00 PM,C,7
3/4/18 4:01:00 PM,C,3.5
3/4/18 6:01:00 PM,C,0
3/4/18 8:01:00 PM,C,-1
3/4/18 10:01:00 PM,C,-1.5
3/5/18 12:01:00 AM,C,-2
3/5/18 2:01:00 AM,C,-3
3/5/18 4:01:00 AM,C,-4
3/5/18 6:01:00 AM,C,-4.5
3/5/18 8:01:00 AM,C,-4
3/5/18 10:01:00 AM,C,2.5
3/5/18 12:01:00 PM,C,4
3/5/18 2:01:00 PM,C,6
3/5/18 4:01:00 PM,C,4.5
3/5/18 6:01:00 PM,C,0.5
3/5/18 8:01:00 PM,C,-0.5
3/5/18 10:01:00 PM,C,-1.5
3/6/18 12:01:00 AM,C,-1.5
3/6/18 2:01:00 AM,C,0
3/6/18 4:01:00 AM,C,0
3/6/18 6:01:00 AM,C,0.5
3/6/18 8:01:00 AM,C,1
3/6/18 10:01:00 AM,C,0.5
3/6/18 12:01:00 PM,C,2
3/6/18 2:01:00 PM,C,1.5
3/6/18 4:01:00 PM,C,2
3/6/18 6:01:00 PM,C,2
3/6/18 8:01:00 PM,C,2.5
3/6/18 10:01:00 PM,C,2.5
3/7/18 12:01:00 AM,C,1.5
3/7/18 2:01:00 AM,C,1.5
3/7/18 4:01:00 AM,C,1.5
3/7/18 6:01:00 AM,C,0.5
3/7/18 8:01:00 AM,C,2
3/7/18 10:01:00 AM,C,4
3/7/18 12:01:00 PM,C,4
3/7/18 2:01:00 PM,C,4
3/7/18 4:01:00 PM,C,3.5
3/7/18 6:01:00 PM,C,3
3/7/18 8:01:00 PM,C,3
3/7/18 10:01:00 PM,C,2.5
3/8/18 12:01:00 AM,C,1
3/8/18 2:01:00 AM,C,0.5
3/8/18 4:01:00 AM,C,-0.5
3/8/18 6:01:00 AM,C,-1
3/8/18 8:01:00 AM,C,-1.5
3/8/18 10:01:00 AM,C,-1
3/8/18 12:01:00 PM,C,0.5
3/8/18 2:01:00 PM,C,0.5
3/8/18 4:01:00 PM,C,1
3/8/18 6:01:00 PM,C,0.5
3/8/18 8:01:00 PM,C,0.5
3/8/18 10:01:00 PM,C,0
3/9/18 12:01:00 AM,C,-0.5
3/9/18 2:01:00 AM,C,-0.5
3/9/18 4:01:00 AM,C,-0.5
3/9/18 6:01:00 AM,C,0
3/9/18 8:01:00 AM,C,1.5
3/9/18 10:01:00 AM,C,4
3/9/18 12:01:00 PM,C,4.5
3/9/18 2:01:00 PM,C,4
3/9/18 4:01:00 PM,C,4
3/9/18 6:01:00 PM,C,1.5
3/9/18 8:01:00 PM,C,0
3/9/18 10:01:00 PM,C,-0.5
3/10/18 12:01:00 AM,C,-1
3/10/18 2:01:00 AM,C,-1
3/10/18 4:01:00 AM,C,-1
3/10/18 6:01:00 AM,C,-1.5
3/10/18 8:01:00 AM,C,-0.5
3/10/18 10:01:00 AM,C,3
3/10/18 12:01:00 PM,C,4.5
3/10/18 2:01:00 PM,C,3.5
3/10/18 4:01:00 PM,C,2.5
3/10/18 6:01:00 PM,C,1.5
3/10/18 8:01:00 PM,C,0
3/10/18 10:01:00 PM,C,-1
3/11/18 12:01:00 AM,C,-1.5
3/11/18 3:01:00 AM,C,-1.5
3/11/18 5:01:00 AM,C,-2
3/11/18 7:01:00 AM,C,-2.5
3/11/18 9:01:00 AM,C,-2
3/11/18 11:01:00 AM,C,2
3/11/18 1:01:00 PM,C,4.5
3/11/18 3:01:00 PM,C,4
3/11/18 5:01:00 PM,C,4
3/11/18 7:01:00 PM,C,1.5
3/11/18 9:01:00 PM,C,0.5
3/11/18 11:01:00 PM,C,-0.5
3/12/18 1:01:00 AM,C,-1
3/12/18 3:01:00 AM,C,-1
3/12/18 5:01:00 AM,C,-1
3/12/18 7:01:00 AM,C,-1
3/12/18 9:01:00 AM,C,-1
3/12/18 11:01:00 AM,C,1.5
3/12/18 1:01:00 PM,C,1.5
3/12/18 3:01:00 PM,C,2
3/12/18 5:01:00 PM,C,1
3/12/18 7:01:00 PM,C,0.5
3/12/18 9:01:00 PM,C,-1
3/12/18 11:01:00 PM,C,-1.5
3/13/18 1:01:00 AM,C,-2
3/13/18 3:01:00 AM,C,-1.5
3/13/18 5:01:00 AM,C,-2
3/13/18 7:01:00 AM,C,-1.5
3/13/18 9:01:00 AM,C,-1
3/13/18 11:01:00 AM,C,2.5
3/13/18 1:01:00 PM,C,2.5
3/13/18 3:01:00 PM,C,4
3/13/18 5:01:00 PM,C,3.5
3/13/18 7:01:00 PM,C,1
3/13/18 9:01:00 PM,C,0
3/13/18 11:01:00 PM,C,0.5
3/14/18 1:01:00 AM,C,0.5
3/14/18 3:01:00 AM,C,0
3/14/18 5:01:00 AM,C,-0.5
3/14/18 7:01:00 AM,C,-1
3/14/18 9:01:00 AM,C,-1
3/14/18 11:01:00 AM,C,1
3/14/18 1:01:00 PM,C,2.5
3/14/18 3:01:00 PM,C,2.5
3/14/18 5:01:00 PM,C,2.5
3/14/18 7:01:00 PM,C,1
3/14/18 9:01:00 PM,C,-0.5
3/14/18 11:01:00 PM,C,-1.5
3/15/18 1:01:00 AM,C,-2
3/15/18 3:01:00 AM,C,-2
3/15/18 5:01:00 AM,C,-2.5
3/15/18 7:01:00 AM,C,-3
3/15/18 9:01:00 AM,C,0
3/15/18 11:01:00 AM,C,4
3/15/18 1:01:00 PM,C,6
3/15/18 3:01:00 PM,C,5.5
3/15/18 5:01:00 PM,C,3.5
3/15/18 7:01:00 PM,C,1.5
3/15/18 9:01:00 PM,C,-0.5
3/15/18 11:01:00 PM,C,-0.5
3/16/18 1:01:00 AM,C,-1
3/16/18 3:01:00 AM,C,-2
3/16/18 5:01:00 AM,C,-4
3/16/18 7:01:00 AM,C,-5
3/16/18 9:01:00 AM,C,-5.5
3/16/18 11:01:00 AM,C,-4
3/16/18 1:01:00 PM,C,-0.5
3/16/18 3:01:00 PM,C,2
3/16/18 5:01:00 PM,C,1
3/16/18 7:01:00 PM,C,-0.5
3/16/18 9:01:00 PM,C,-2
3/16/18 11:01:00 PM,C,-3
3/17/18 1:01:00 AM,C,-3
3/17/18 3:01:00 AM,C,-3.5
3/17/18 5:01:00 AM,C,-2.5
3/17/18 7:01:00 AM,C,-2.5
3/17/18 9:01:00 AM,C,-0.5
3/17/18 11:01:00 AM,C,3.5
3/17/18 1:01:00 PM,C,6.5
3/17/18 3:01:00 PM,C,7
3/17/18 5:01:00 PM,C,5.5
3/17/18 7:01:00 PM,C,2
3/17/18 9:01:00 PM,C,-1.5
3/17/18 11:01:00 PM,C,-2
3/18/18 1:01:00 AM,C,-2.5
3/18/18 3:01:00 AM,C,-3
3/18/18 5:01:00 AM,C,-3
3/18/18 7:01:00 AM,C,-2.5
3/18/18 9:01:00 AM,C,0
3/18/18 11:01:00 AM,C,3.5
3/18/18 1:01:00 PM,C,8
3/18/18 3:01:00 PM,C,9
3/18/18 5:01:00 PM,C,5
3/18/18 7:01:00 PM,C,3
3/18/18 9:01:00 PM,C,1
3/18/18 11:01:00 PM,C,1
3/19/18 1:01:00 AM,C,0.5
3/19/18 3:01:00 AM,C,-1
3/19/18 5:01:00 AM,C,-3.5
3/19/18 7:01:00 AM,C,-5.5
3/19/18 9:01:00 AM,C,-4.5
3/19/18 11:01:00 AM,C,-1.5
3/19/18 1:01:00 PM,C,0.5
3/19/18 3:01:00 PM,C,3
3/19/18 5:01:00 PM,C,1.5
3/19/18 7:01:00 PM,C,-0.5
3/19/18 9:01:00 PM,C,-2
3/19/18 11:01:00 PM,C,-2.5
3/20/18 1:01:00 AM,C,-3.5
3/20/18 3:01:00 AM,C,-4.5
3/20/18 5:01:00 AM,C,-4.5
3/20/18 7:01:00 AM,C,-4
3/20/18 9:01:00 AM,C,-3
3/20/18 11:01:00 AM,C,0.5
3/20/18 1:01:00 PM,C,3.5
3/20/18 3:01:00 PM,C,3.5
3/20/18 5:01:00 PM,C,3.5
3/20/18 7:01:00 PM,C,1.5
3/20/18 9:01:00 PM,C,0
3/20/18 11:01:00 PM,C,-0.5
3/21/18 1:01:00 AM,C,-0.5
3/21/18 3:01:00 AM,C,-1.5
3/21/18 5:01:00 AM,C,-2.5
3/21/18 7:01:00 AM,C,-3.5
3/21/18 9:01:00 AM,C,-1
3/21/18 11:01:00 AM,C,2.5
3/21/18 1:01:00 PM,C,6.5
3/21/18 3:01:00 PM,C,9
3/21/18 5:01:00 PM,C,7.5
3/21/18 7:01:00 PM,C,5.5
3/21/18 9:01:00 PM,C,1.5
3/21/18 11:01:00 PM,C,1
3/22/18 1:01:00 AM,C,0.5
3/22/18 3:01:00 AM,C,-0.5
3/22/18 5:01:00 AM,C,-1.5
3/22/18 7:01:00 AM,C,-2.5
3/22/18 9:01:00 AM,C,-1
3/22/18 11:01:00 AM,C,2.5
3/22/18 1:01:00 PM,C,4.5
3/22/18 3:01:00 PM,C,8
3/22/18 5:01:00 PM,C,6.5
3/22/18 7:01:00 PM,C,3.5
3/22/18 9:01:00 PM,C,1
3/22/18 11:01:00 PM,C,0
3/23/18 1:01:00 AM,C,-1
3/23/18 3:01:00 AM,C,-1.5
3/23/18 5:01:00 AM,C,-2
3/23/18 7:01:00 AM,C,-2.5
3/23/18 9:01:00 AM,C,-0.5
3/23/18 11:01:00 AM,C,3
3/23/18 1:01:00 PM,C,5
3/23/18 3:01:00 PM,C,8
3/23/18 5:01:00 PM,C,5
3/23/18 7:01:00 PM,C,3
3/23/18 9:01:00 PM,C,0.5
3/23/18 11:01:00 PM,C,0
3/24/18 1:01:00 AM,C,0
3/24/18 3:01:00 AM,C,-1
3/24/18 5:01:00 AM,C,-2
3/24/18 7:01:00 AM,C,-3.5
3/24/18 9:01:00 AM,C,-2
3/24/18 11:01:00 AM,C,0.5
3/24/18 1:01:00 PM,C,4
3/24/18 3:01:00 PM,C,5
3/24/18 5:01:00 PM,C,3.5
3/24/18 7:01:00 PM,C,2
3/24/18 9:01:00 PM,C,-0.5
3/24/18 11:01:00 PM,C,-1.5
3/25/18 1:01:00 AM,C,-3
3/25/18 3:01:00 AM,C,-4
3/25/18 5:01:00 AM,C,-5
3/25/18 7:01:00 AM,C,-6
3/25/18 9:01:00 AM,C,-2.5
3/25/18 11:01:00 AM,C,1.5
3/25/18 1:01:00 PM,C,4.5
3/25/18 3:01:00 PM,C,8.5
3/25/18 5:01:00 PM,C,4.5
3/25/18 7:01:00 PM,C,3
3/25/18 9:01:00 PM,C,1
3/25/18 11:01:00 PM,C,0.5
3/26/18 1:01:00 AM,C,0.5
3/26/18 3:01:00 AM,C,1
3/26/18 5:01:00 AM,C,1.5
3/26/18 7:01:00 AM,C,1
3/26/18 9:01:00 AM,C,3.5
3/26/18 11:01:00 AM,C,7
3/26/18 1:01:00 PM,C,9
3/26/18 3:01:00 PM,C,12
3/26/18 5:01:00 PM,C,8.5
3/26/18 7:01:00 PM,C,5
3/26/18 9:01:00 PM,C,4.5
3/26/18 11:01:00 PM,C,4
3/27/18 1:01:00 AM,C,4
3/27/18 3:01:00 AM,C,5
3/27/18 5:01:00 AM,C,4.5
3/27/18 7:01:00 AM,C,4.5
3/27/18 9:01:00 AM,C,5.5
3/27/18 11:01:00 AM,C,4
3/27/18 1:01:00 PM,C,4
3/27/18 3:01:00 PM,C,3.5
3/27/18 5:01:00 PM,C,4
3/27/18 7:01:00 PM,C,4.5
3/27/18 9:01:00 PM,C,5
3/27/18 11:01:00 PM,C,6
3/28/18 1:01:00 AM,C,7
3/28/18 3:01:00 AM,C,7
3/28/18 5:01:00 AM,C,4.5
3/28/18 7:01:00 AM,C,3.5
3/28/18 9:01:00 AM,C,5
3/28/18 11:01:00 AM,C,7
3/28/18 1:01:00 PM,C,8.5
3/28/18 3:01:00 PM,C,10.5
3/28/18 5:01:00 PM,C,9
3/28/18 7:01:00 PM,C,7.5
3/28/18 9:01:00 PM,C,4.5
3/28/18 11:01:00 PM,C,3.5
3/29/18 1:01:00 AM,C,3.5
3/29/18 3:01:00 AM,C,3.5
3/29/18 5:01:00 AM,C,4.5
3/29/18 7:01:00 AM,C,4.5
3/29/18 9:01:00 AM,C,5
3/29/18 11:01:00 AM,C,5.5
3/29/18 1:01:00 PM,C,6.5
3/29/18 3:01:00 PM,C,7
3/29/18 5:01:00 PM,C,7.5
3/29/18 7:01:00 PM,C,6.5
3/29/18 9:01:00 PM,C,5.5
3/29/18 11:01:00 PM,C,5.5
3/30/18 1:01:00 AM,C,4.5
3/30/18 3:01:00 AM,C,4.5
3/30/18 5:01:00 AM,C,4.5
3/30/18 7:01:00 AM,C,3
3/30/18 9:01:00 AM,C,5
3/30/18 11:01:00 AM,C,6
3/30/18 1:01:00 PM,C,6.5
3/30/18 3:01:00 PM,C,7
3/30/18 5:01:00 PM,C,7
3/30/18 7:01:00 PM,C,5
3/30/18 9:01:00 PM,C,2.5
3/30/18 11:01:00 PM,C,0.5
3/31/18 1:01:00 AM,C,0.5
3/31/18 3:01:00 AM,C,-0.5
3/31/18 5:01:00 AM,C,2
3/31/18 7:01:00 AM,C,2
3/31/18 9:01:00 AM,C,8
3/31/18 11:01:00 AM,C,7.5
3/31/18 1:01:00 PM,C,10.5
3/31/18 3:01:00 PM,C,10
3/31/18 5:01:00 PM,C,9
3/31/18 7:01:00 PM,C,5.5
3/31/18 9:01:00 PM,C,6.5
3/31/18 11:01:00 PM,C,8
4/1/18 1:01:00 AM,C,3.5
4/1/18 3:01:00 AM,C,0.5
4/1/18 5:01:00 AM,C,-0.5
4/1/18 7:01:00 AM,C,-2
4/1/18 9:01:00 AM,C,3.5
4/1/18 11:01:00 AM,C,2
4/1/18 1:01:00 PM,C,6
4/1/18 3:01:00 PM,C,7
4/1/18 5:01:00 PM,C,8.5
4/1/18 7:01:00 PM,C,3
4/1/18 9:01:00 PM,C,1
4/1/18 11:01:00 PM,C,0.5
4/2/18 1:01:00 AM,C,0.5
4/2/18 3:01:00 AM,C,-0.5
4/2/18 5:01:00 AM,C,0.5
4/2/18 7:01:00 AM,C,-0.5
4/2/18 9:01:00 AM,C,5
4/2/18 11:01:00 AM,C,6
4/2/18 1:01:00 PM,C,8
4/2/18 3:01:00 PM,C,14
4/2/18 5:01:00 PM,C,13.5
4/2/18 7:01:00 PM,C,6
4/2/18 9:01:00 PM,C,5
4/2/18 11:01:00 PM,C,4.5
4/3/18 1:01:00 AM,C,4.5
4/3/18 3:01:00 AM,C,3.5
4/3/18 5:01:00 AM,C,2.5
4/3/18 7:01:00 AM,C,3
4/3/18 9:01:00 AM,C,4
4/3/18 11:01:00 AM,C,5
4/3/18 1:01:00 PM,C,6.5
4/3/18 3:01:00 PM,C,5.5
4/3/18 5:01:00 PM,C,3.5
4/3/18 7:01:00 PM,C,3.5
4/3/18 9:01:00 PM,C,3.5
4/3/18 11:01:00 PM,C,4
4/4/18 1:01:00 AM,C,4
4/4/18 3:01:00 AM,C,4
4/4/18 5:01:00 AM,C,5
4/4/18 7:01:00 AM,C,6
4/4/18 9:01:00 AM,C,5
4/4/18 11:01:00 AM,C,6.5
4/4/18 1:01:00 PM,C,7.5
4/4/18 3:01:00 PM,C,2
4/4/18 5:01:00 PM,C,0.5
4/4/18 7:01:00 PM,C,-0.5
4/4/18 9:01:00 PM,C,-2
4/4/18 11:01:00 PM,C,-1.5
4/5/18 1:01:00 AM,C,-2.5
4/5/18 3:01:00 AM,C,-2
4/5/18 5:01:00 AM,C,-3
4/5/18 7:01:00 AM,C,-3.5
4/5/18 9:01:00 AM,C,1
4/5/18 11:01:00 AM,C,1
4/5/18 1:01:00 PM,C,4
4/5/18 3:01:00 PM,C,2.5
4/5/18 5:01:00 PM,C,3.5
4/5/18 7:01:00 PM,C,2
4/5/18 9:01:00 PM,C,0.5
4/5/18 11:01:00 PM,C,1
4/6/18 1:01:00 AM,C,0
4/6/18 3:01:00 AM,C,0
4/6/18 5:01:00 AM,C,1
4/6/18 7:01:00 AM,C,-0.5
4/6/18 9:01:00 AM,C,2
4/6/18 11:01:00 AM,C,2.5
4/6/18 1:01:00 PM,C,1.5
4/6/18 3:01:00 PM,C,2
4/6/18 5:01:00 PM,C,8
4/6/18 7:01:00 PM,C,3
4/6/18 9:01:00 PM,C,1
4/6/18 11:01:00 PM,C,0
4/7/18 1:01:00 AM,C,-1.5
4/7/18 3:01:00 AM,C,-2.5
4/7/18 5:01:00 AM,C,-3
4/7/18 7:01:00 AM,C,-3.5
4/7/18 9:01:00 AM,C,4
4/7/18 11:01:00 AM,C,1.5
4/7/18 1:01:00 PM,C,2
4/7/18 3:01:00 PM,C,2.5
4/7/18 5:01:00 PM,C,1.5
4/7/18 7:01:00 PM,C,0.5
4/7/18 9:01:00 PM,C,-1
4/7/18 11:01:00 PM,C,-1
4/8/18 1:01:00 AM,C,-1
4/8/18 3:01:00 AM,C,-1
4/8/18 5:01:00 AM,C,-1.5
4/8/18 7:01:00 AM,C,-3
4/8/18 9:01:00 AM,C,3
4/8/18 11:01:00 AM,C,2
4/8/18 1:01:00 PM,C,2.5
4/8/18 3:01:00 PM,C,6.5
4/8/18 5:01:00 PM,C,5
4/8/18 7:01:00 PM,C,2
4/8/18 9:01:00 PM,C,-0.5
4/8/18 11:01:00 PM,C,-1.5
4/9/18 1:01:00 AM,C,-2.5
4/9/18 3:01:00 AM,C,-3
4/9/18 5:01:00 AM,C,-3
4/9/18 7:01:00 AM,C,-2.5
4/9/18 9:01:00 AM,C,3
4/9/18 11:01:00 AM,C,4.5
4/9/18 1:01:00 PM,C,6.5
4/9/18 3:01:00 PM,C,9
4/9/18 5:01:00 PM,C,10.5
4/9/18 7:01:00 PM,C,3.5
4/9/18 9:01:00 PM,C,2
4/9/18 11:01:00 PM,C,1.5
4/10/18 1:01:00 AM,C,1
4/10/18 3:01:00 AM,C,1
4/10/18 5:01:00 AM,C,0
4/10/18 7:01:00 AM,C,-0.5
4/10/18 9:01:00 AM,C,8
4/10/18 11:01:00 AM,C,5.5
4/10/18 1:01:00 PM,C,6
4/10/18 3:01:00 PM,C,7
4/10/18 5:01:00 PM,C,7.5
4/10/18 7:01:00 PM,C,5.5
4/10/18 9:01:00 PM,C,3
4/10/18 11:01:00 PM,C,3.5
4/11/18 1:01:00 AM,C,2.5
4/11/18 3:01:00 AM,C,1
4/11/18 5:01:00 AM,C,2
4/11/18 7:01:00 AM,C,2.5
4/11/18 9:01:00 AM,C,7
4/11/18 11:01:00 AM,C,7
4/11/18 1:01:00 PM,C,5.5
4/11/18 3:01:00 PM,C,5.5
4/11/18 5:01:00 PM,C,4.5
4/11/18 7:01:00 PM,C,6
4/11/18 9:01:00 PM,C,4.5
4/11/18 11:01:00 PM,C,3
4/12/18 1:01:00 AM,C,1
4/12/18 3:01:00 AM,C,0
4/12/18 5:01:00 AM,C,0.5
4/12/18 7:01:00 AM,C,1.5
4/12/18 9:01:00 AM,C,3.5
4/12/18 11:01:00 AM,C,4
4/12/18 1:01:00 PM,C,5.5
4/12/18 3:01:00 PM,C,8
4/12/18 5:01:00 PM,C,18.5
4/12/18 7:01:00 PM,C,12.5
4/12/18 9:01:00 PM,C,12.5
4/12/18 11:01:00 PM,C,8
4/13/18 1:01:00 AM,C,5.5
4/13/18 3:01:00 AM,C,5
4/13/18 5:01:00 AM,C,4
4/13/18 7:01:00 AM,C,3.5
4/13/18 9:01:00 AM,C,4.5
4/13/18 11:01:00 AM,C,6
4/13/18 1:01:00 PM,C,5
4/13/18 3:01:00 PM,C,7
4/13/18 5:01:00 PM,C,5
4/13/18 7:01:00 PM,C,5
4/13/18 9:01:00 PM,C,5.5
4/13/18 11:01:00 PM,C,5
4/14/18 1:01:00 AM,C,5
4/14/18 3:01:00 AM,C,4.5
4/14/18 5:01:00 AM,C,4
4/14/18 7:01:00 AM,C,3
4/14/18 9:01:00 AM,C,2.5
4/14/18 11:01:00 AM,C,0.5
4/14/18 1:01:00 PM,C,0.5
4/14/18 3:01:00 PM,C,0
4/14/18 5:01:00 PM,C,-2
4/14/18 7:01:00 PM,C,-3
4/14/18 9:01:00 PM,C,-3
4/14/18 11:01:00 PM,C,-2.5
4/15/18 1:01:00 AM,C,-3
4/15/18 3:01:00 AM,C,-2.5
4/15/18 5:01:00 AM,C,-1.5
4/15/18 7:01:00 AM,C,-1.5
4/15/18 9:01:00 AM,C,-1.5
4/15/18 11:01:00 AM,C,0
4/15/18 1:01:00 PM,C,0
4/15/18 3:01:00 PM,C,0.5
4/15/18 5:01:00 PM,C,0.5
4/15/18 7:01:00 PM,C,0.5
4/15/18 9:01:00 PM,C,0.5
4/15/18 11:01:00 PM,C,1
4/16/18 1:01:00 AM,C,1.5
4/16/18 3:01:00 AM,C,2
4/16/18 5:01:00 AM,C,2
4/16/18 7:01:00 AM,C,2
4/16/18 9:01:00 AM,C,2.5
4/16/18 11:01:00 AM,C,3.5
4/16/18 1:01:00 PM,C,4.5
4/16/18 3:01:00 PM,C,5
4/16/18 5:01:00 PM,C,3.5
4/16/18 7:01:00 PM,C,2.5
4/16/18 9:01:00 PM,C,2
4/16/18 11:01:00 PM,C,1.5
4/17/18 1:01:00 AM,C,1.5
4/17/18 3:01:00 AM,C,1
4/17/18 5:01:00 AM,C,0.5
4/17/18 7:01:00 AM,C,0
4/17/18 9:01:00 AM,C,1.5
4/17/18 11:01:00 AM,C,3.5
4/17/18 1:01:00 PM,C,2
4/17/18 3:01:00 PM,C,5.5
4/17/18 5:01:00 PM,C,3.5
4/17/18 7:01:00 PM,C,2.5
4/17/18 9:01:00 PM,C,2
4/17/18 11:01:00 PM,C,2.5
4/18/18 1:01:00 AM,C,2
4/18/18 3:01:00 AM,C,2
4/18/18 5:01:00 AM,C,2
4/18/18 7:01:00 AM,C,2
4/18/18 9:01:00 AM,C,6
4/18/18 11:01:00 AM,C,5
4/18/18 1:01:00 PM,C,5.5
4/18/18 3:01:00 PM,C,6
4/18/18 5:01:00 PM,C,5.5
4/18/18 7:01:00 PM,C,4.5
4/18/18 9:01:00 PM,C,3
4/18/18 11:01:00 PM,C,2.5
4/19/18 1:01:00 AM,C,2.5
4/19/18 3:01:00 AM,C,2.5
4/19/18 5:01:00 AM,C,2
4/19/18 7:01:00 AM,C,2
4/19/18 9:01:00 AM,C,3
4/19/18 11:01:00 AM,C,5.5
4/19/18 1:01:00 PM,C,5
4/19/18 3:01:00 PM,C,6.5
4/19/18 5:01:00 PM,C,6
4/19/18 7:01:00 PM,C,4.5
4/19/18 9:01:00 PM,C,3
4/19/18 11:01:00 PM,C,3
4/20/18 1:01:00 AM,C,1.5
4/20/18 3:01:00 AM,C,0.5
4/20/18 5:01:00 AM,C,0
4/20/18 7:01:00 AM,C,1
4/20/18 9:01:00 AM,C,10
4/20/18 11:01:00 AM,C,5.5
4/20/18 1:01:00 PM,C,9
4/20/18 3:01:00 PM,C,12
4/20/18 5:01:00 PM,C,14.5
4/20/18 7:01:00 PM,C,8
4/20/18 9:01:00 PM,C,5
4/20/18 11:01:00 PM,C,4
4/21/18 1:01:00 AM,C,3.5
4/21/18 3:01:00 AM,C,2.5
4/21/18 5:01:00 AM,C,2
4/21/18 7:01:00 AM,C,2.5
4/21/18 9:01:00 AM,C,17
